word,tag
slimy,NN
pralines,NNS
iced,NNS
chia,VBD
proposal,NN
divorce,VB
hogged,VBN
albeit,VBD
futz,VBP
twiddler,NN
vote,JJ
itand,NN
sq,JJ
lousiana,NN
texan,VBP
bo,NN
cringing,VBG
shocker,NN
bourbon,RB
rosarita,NN
oyster,JJR
michigan,NNS
mean,RB
gloopy,JJ
tofu,RP
torrential,JJ
fillet,RB
nifty,VBP
coagulated,VBD
debbie,VBP
variation,JJ
yes,NNP
chiken,VBP
ingredients,VB
sauteing,NN
perciatelli,RB
louise,VBP
pease,JJ
bertucci,NN
bertucci,JJ
amusing,VBG
omigod,JJ
outnumbered,VBD
unsure,VBP
bank,NN
overpowder,VB
scrubber,NNP
pkt,JJ
mousse,FW
ia,JJ
carmelizes,NNS
oceanivy,JJ
spit,VB
intant,JJ
guacamole,NNS
tuscan,JJ
amoungst,RP
lb,NNS
crused,VBN
kicked,VB
nausea,NN
sooth,JJ
ache,NN
veganaise,NN
ak,NN
tom,VBP
hesistant,JJ
beureks,JJ
moosewood,VBD
powercut,NN
intervened,VBD
tarted,VBN
plus,IN
lorilnindiana,NN
beefs,NN
profound,IN
astronomical,JJ
comprises,VBZ
seas,NNS
spray,VBP
awesomeley,JJ
mozz,VBZ
estatic,JJ
joani,NN
bond,NN
greeens,NNS
deco,VB
cask,NN
broc,NN
frosties,NNS
kelbel,JJ
cadbury,NN
authentic,VB
sra,NN
suarez,NN
regluar,NN
timed,VBN
min,FW
guar,JJ
onwards,NNS
petition,VB
w,WRB
everyspoonful,JJ
seductive,JJ
meatloafy,NN
brutally,RB
adirondacks,NNS
gramma,NNS
groove,VBP
yuummm,NN
amarula,VBP
hi,JJ
lager,JJR
michelob,NN
flaws,NNS
ye,NN
dresssing,VBG
nonalcoholic,JJ
corporate,JJ
mixologist,NN
proably,NN
following,JJ
mmmmmmmmmmmmm,NN
goooooooooood,NN
ooften,JJ
proably,RB
yeah,JJR
additive,JJ
rhyme,NN
pease,NN
edgy,JJ
sandwhich,JJ
approved,VB
cinnabon,JJ
quenches,NNS
travelers,NNS
driver,JJ
pastitsio,JJ
ranks,VBP
ratio,VB
dilutes,NNS
faintly,RB
olivia,NN
whitewheat,NN
boureki,VBP
parboiled,VBN
potatiooes,NNS
drizzle,RB
faithful,NN
enormously,RB
qdm,VB
pleaser,JJ
flamed,VBD
kato,NNS
faithful,JJ
indiviudal,JJ
pizzas,RB
carmalized,JJ
overtaking,VBG
earthy,NNS
hoppin,NN
cajeta,NN
nordic,JJ
ware,NN
identified,VB
fabilous,JJ
edsgirlangie,VBP
sherry,RBR
akgrown,NN
tornadoes,NNS
shortcake,VB
heck,VBP
zaartour,CD
overlap,NN
stashed,JJ
lasagnas,NNS
sank,JJ
wild,RB
ss,NN
availabilities,NNS
iceberg,JJ
wrapinis,NN
gigantic,NN
breathe,JJ
brushing,NN
recyclable,JJ
newborns,VB
dl,JJ
neater,NN
hunter,RBR
reveal,NNS
pub,NN
recommened,VBN
vote,VB
doughcycle,NN
bruchetta,NN
yuummyy,NN
tolerable,JJ
tenderloin,RP
shrank,JJ
tracy,VBP
manufacturer,NN
sweden,JJ
america,RB
wintry,NN
nadav,RB
deja,NN
vu,NN
forman,JJ
hashana,VBP
maverick,NN
nog,RB
easter,VBP
rosh,VB
hashana,VB
ev,VBD
celestial,JJ
arthur,NN
affects,VBZ
saylaveev,NN
password,NN
cigar,NN
seam,NN
eating,VB
bag,VBD
shook,JJ
batch,RB
assume,IN
someday,NN
ojibway,RP
tonge,NN
hunting,NN
numb,JJ
elbow,VBP
calee,VB
muggy,NN
fabuloso,JJ
squirt,JJ
wondra,WP
lumps,VBZ
wifey,NN
goer,NN
hashbrowns,JJ
cheesing,VBG
optimum,JJ
spheres,NNS
umph,NN
overkill,MD
ripeness,NN
bolognese,JJ
kangaroo,VBD
versus,JJ
variant,JJ
baggy,NN
beuaitful,JJ
kiwi,VBP
discharf,NN
si,NN
senorita,NN
sunday,VBD
adequate,VBP
mojito,VBN
dulce,JJ
berserk,JJ
scads,NNS
dampened,JJ
mushoom,NN
spiders,NNS
ande,NN
truly,VBP
overmixed,VB
sums,JJ
players,NNS
teammates,NNS
cavorting,VBG
ba,NN
javanese,JJ
filter,RBR
zwtii,VBP
sugaredalmond,NN
english,NN
louise,JJ
ol,MD
amp,VB
eacute,JJ
susiequsie,RB
pistol,NN
mixes,JJ
sourcream,NN
official,NN
curiousity,NN
ontop,VBP
snacked,JJ
mont,NN
seas,JJ
beans,VBP
emphasize,VB
marmite,NN
marmite,JJ
receiving,VBG
werent,JJ
extra,VBZ
letting,NN
appetizer,VB
aplesauce,VBP
penzey,NNS
ninfa,JJ
peacefulnightdove,VBP
selected,VBD
supercool,NN
scarlett,NN
ok,PRP
hesitant,VB
annetty,RB
shriveled,JJ
kcshell,NN
anadama,JJ
earth,VBP
gw,JJ
mysteryshopper,JJ
twang,VBD
looneytunesfan,NN
uniformly,RB
x,RP
tablespoon,RP
bottomed,VBD
becaue,VBD
almonds,JJ
iowa,VBP
muchacho,NN
bok,VBD
choy,JJ
delectabe,NN
temptation,VBP
thrown,VB
panko,RB
kelbel,VBP
freezable,JJ
erna,VBP
poster,VB
rolos,JJ
superstore,VBP
skipped,VB
bk,NN
burger,IN
fate,VB
meet,NNS
queen,RB
refreeze,VBP
abm,NNS
janolan,VBP
caves,VBZ
mountains,NNS
jj,NN
shoots,JJ
glen,VBP
regualr,JJ
degrees,JJ
jammed,VBD
force,RB
qts,NN
flawless,RB
sweetend,VBP
calculate,NN
dilled,JJ
enriching,VBG
croissant,NN
treasures,NNS
predominate,NN
supplemented,VBN
math,NN
accidental,JJ
novice,RB
dollip,NN
like,VBP
thjis,JJ
kitkat,NNS
desk,NN
gargen,NN
seviced,VBD
angelfood,NN
bend,NN
christopher,VBP
fallen,VB
hoarded,VBD
crisscrosses,NNS
slightest,NN
fiery,RB
simplifies,NNS
wonderfuld,NN
shabbat,NN
ruth,NN
cubano,JJ
cry,JJ
chow,VB
portable,JJ
grab,NNS
sandwhich,NN
hightlights,NNS
parter,NN
arrivals,NNS
inviting,NN
lie,NN
worry,IN
buns,VBD
asha,VBP
softens,VBZ
irmgard,RB
slap,VB
thck,NN
dryed,VBD
consences,NNS
brulee,RB
kitz,VB
oy,NN
dentist,JJ
knapsack,NN
disapointed,VB
dirrected,VBD
salsifis,JJ
mmmmmmmm,VBP
bragged,VBN
coolest,JJS
beaming,VBG
browine,JJ
navy,VBP
abit,VBZ
relished,VBN
samoas,VBD
doones,NNS
alcohol,VBP
lightweights,NNS
merigues,NNS
caomes,NNS
posh,JJ
pantry,VB
awesomely,RB
improvised,JJ
dont,RB
junkie,NN
died,VBN
heehee,NN
brie,NNS
casseroles,VBZ
kosher,PRP
naas,RB
jams,JJ
ladeling,NN
wave,NN
quenched,VBD
waste,RB
explaination,NN
lumpia,NN
goo,VBP
absoutely,RB
springrolls,NNS
pasley,VBP
digs,VBZ
meet,JJ
nibbled,JJ
clearing,VBG
unaware,NN
jakeburgers,NNS
laurie,VBZ
rep,JJ
combat,NN
lifesaver,RB
eel,NN
meetings,NNS
avoided,VBN
pith,JJ
ironic,JJ
barbequed,RP
nocookdonna,NNS
dodonis,NN
borrowed,VBD
uniformity,NN
thme,JJ
claimed,JJ
eyeballed,JJ
tending,VBG
coleslaws,NN
sittings,NNS
marinade,NNS
harse,VBP
insert,VBP
ribbon,VBZ
buck,JJ
doe,NN
approved,VBN
sandwhich,VBZ
pumpernickle,NN
assured,VBN
mayo,IN
tasating,VBG
niced,JJ
alos,NN
slaty,NN
dollop,RP
button,NNS
rehydrating,VBG
underway,JJ
pretense,NN
beige,IN
curdled,JJ
nibblers,NNS
drinks,VBP
glass,VBP
dhs,JJ
mallows,NNS
mouth,RBR
addtitional,JJ
prize,VB
hoagie,VBP
tranform,NN
fiber,VBD
output,NN
neater,RB
yoy,NN
debbie,JJ
epitome,VBP
imhaho,NN
meal,VBZ
enriched,JJ
quote,VBP
conditional,JJ
rereview,NN
struesel,JJ
yummo,RB
flavoursome,JJ
vegertables,NNS
cobs,NN
challanging,VBG
beam,JJ
oyez,JJ
oyez,NN
oyez,RB
healty,JJ
clears,VBZ
lasts,NNS
startled,VBD
hollow,NN
ony,NNP
involved,VBD
conditioner,VBP
shinny,NN
burger,RB
mozz,JJ
foreman,NNS
purrfect,VBP
ce,NN
drier,JJ
notches,NNS
poblanos,JJ
replaces,VBZ
cube,VB
mash,VB
zapped,VBN
monterey,RB
accompliment,NN
bush,RB
pretzels,JJ
mancini,NN
margaret,JJ
kuo,NN
seated,VBN
fringe,NN
xanthan,NNP
gum,VBZ
racing,VBG
begrudgingly,RB
concluded,VBD
horton,NN
doughnut,JJ
blanks,NNS
matbucha,NNS
fifi,VBP
fazing,VBG
alternatives,NNS
warned,VBN
inhibits,NNS
conquered,VBN
log,VBP
repost,VB
blender,RP
cremini,JJ
ufor,JJ
shelbyrose,VBP
tomatos,RB
ignoring,VBG
stuckinarut,JJ
polska,NN
bright,VBN
photographers,NNS
mango,RB
misjudged,VB
record,JJ
tasmania,NN
terrfic,JJ
brenda,RB
echo,VBP
loud,VBP
diet,RB
extravagance,NN
rotten,VB
freezor,VB
pfeffernusse,JJ
greyere,JJ
kids,VBZ
bushel,JJ
spam,JJ
rip,NN
jglad,NN
chicken,JJR
togethter,RB
airtight,JJ
affect,IN
wyler,NN
watkin,NN
david,VBP
ox,NN
oats,VBZ
zipper,NNP
swished,VBD
wash,RBR
sultana,NN
specialized,JJ
eeeeeasy,JJ
crystal,VBP
silver,RB
gumbo,NNS
gg,JJ
dryness,JJ
louise,NN
tubed,VBD
bindy,NN
studentchef,NN
kid,IN
crossings,NNS
sailing,VBG
hte,NN
bryer,NN
haddock,JJ
viegar,NN
ust,VBP
nice,IN
sake,JJ
puppitypup,NN
skinnyminnie,NN
untoasted,JJ
candlelady,NN
uniformed,JJ
alps,NNS
como,NN
flow,JJ
hanks,NNS
wildfire,NN
tier,NN
orderplaced,JJ
illegal,NN
tonight,VBN
preapred,VBD
crisper,VBZ
decrease,JJ
strands,VBZ
spahgetti,NN
sweedish,JJ
reciepe,NN
studentchef,VBP
paella,NN
soome,JJ
offsets,NNS
kebabs,NN
rigatoni,NN
hefty,VBP
spag,NN
earl,JJ
fan,VBP
lightness,JJ
pamela,VBP
lori,VBD
savignon,JJ
parma,NN
rosa,NN
housewarming,VBG
ears,JJ
beth,IN
cidar,NN
definetely,RB
adn,VBP
substituion,NN
stood,NN
unslimy,JJ
afford,VBP
drastic,JJ
craved,VBN
cholesterol,VBZ
lecture,NN
standbys,VBP
busgbunnyfan,NN
average,VB
boys,NN
palette,VBP
heaviness,JJ
devonshire,VBP
teenager,IN
foils,VBZ
vickyj,VBP
receive,JJ
wildflours,NNS
pcs,JJ
approximated,VBD
increases,NNS
prune,JJ
cook,CC
beatiful,JJ
eclispsed,VBD
crostini,NNS
chest,NN
pappy,NN
yippie,NN
carmelization,NN
regualr,NN
amybe,RB
impera,NN
strainer,JJ
jalopens,NNS
rebaking,VBG
fix,VBN
mafalda,NN
cypriot,VBP
turks,NNS
declared,JJ
littly,RB
kat,VBD
suppose,VBP
hommos,NN
humus,NNS
tecipe,NN
farfalle,NN
encouraged,VBN
pectin,NNS
jell,NN
mechanims,NNS
guided,VBD
scout,IN
division,NN
grader,NN
supervised,VBN
win,JJ
competitions,NNS
realization,NN
bulgar,VBZ
nuttier,RB
chewier,RB
stink,NN
maraschino,JJ
batido,NN
yuummyy,JJ
dices,NNS
grap,NN
huh,NN
meatless,VB
diva,NN
soft,VBZ
dimention,NN
ouzo,$
strayed,VBD
describe,VBZ
imply,NN
imparts,NNS
production,NN
summed,VBD
luau,NN
indulgence,VBP
sleeper,JJ
outlined,VBN
parmagiano,JJ
calif,NNS
cell,NN
long,NN
leilani,NN
disintegrate,VB
couple,RB
speedy,JJ
axe,NN
mcormick,JJ
libation,NN
valentina,NN
voyage,NN
haricot,NN
pinot,JJ
noir,JJ
skinnyminnie,VBP
obscuring,VBG
pinch,VBP
durned,VBD
qualify,JJ
zucchini,RBR
artichoked,JJ
lemoon,NN
ras,NNS
el,VBP
hanout,NN
saran,JJ
lit,VBD
kymmarie,NN
bagles,VBZ
brough,JJ
sqauash,NN
toppping,VBG
caesar,RB
lychees,VBZ
patting,VBG
diet,NNS
beckoning,VBG
sept,NN
littleturtle,NN
alphabet,IN
dinosaur,NN
deglazed,JJ
loking,VBG
scoop,VB
honours,NNS
barmaid,NN
ainsley,NN
harriott,NN
treble,JJ
hoods,NNS
encouragement,NN
defrost,VBD
pounds,VBZ
ooze,NN
colorguard,VBP
parsley,VBD
kilo,FW
tetbeleh,NNS
mifgash,VBP
riccota,NN
froze,RBR
karen,FW
iuse,NN
sunk,RB
skim,VBZ
marshmellow,NN
marshmellow,JJ
indent,NN
memphis,JJ
martini,VB
manitoba,JJ
commission,NN
liquor,JJ
frame,NN
haute,NN
brocolli,NNS
fanstastic,JJ
consume,VB
ojibway,JJ
race,NN
bannock,NN
lady,VBD
devoured,VB
sandylee,JJ
apetizer,JJ
waxy,JJ
jiuce,NN
com,VBP
owl,NN
butt,NNS
butt,IN
cesaer,NNS
lou,VBP
yummyo,RB
listen,JJ
mischka,JJ
obmit,NN
revamp,VBZ
woofed,VBD
bottom,VB
fage,NN
yummo,JJ
ccoa,NN
accentuates,NNS
jumped,VB
bulgur,NN
spelt,JJ
bourghul,NN
snuggled,JJ
risk,RB
licor,NN
wad,NN
sentence,NN
melting,NN
oops,IN
lamenting,VBG
complaints,VBZ
dreamy,RBR
pizzeria,NN
amend,NN
supremo,NN
topped,NN
prpperoni,VBP
stack,NN
song,NN
improvided,VBD
calamelised,VBN
promises,VBZ
hershey,VBP
kissables,NNS
hatch,JJ
jalapeno,VB
cookery,NN
pluto,JJ
pup,NN
dagwood,NN
consistance,NN
nana,NNS
pleasently,RB
morgan,JJ
ingy,JJ
shrunk,JJ
spades,NNS
cook,RBR
flavours,VB
wildflour,CD
ommitted,VBD
mom,VB
teen,IN
waxed,VBD
cookiedog,NN
purrrrrfect,JJ
desire,NN
sandbox,VBD
kittying,VBG
springform,RB
wither,VB
hamper,NN
travelled,VBD
defnitely,RB
lkc,VBP
surprizingly,RB
doritoes,NNS
enstead,VBP
disintegrate,VBP
zyliss,NN
ras,VBP
hanout,RB
loubiya,NN
shukrun,NN
lori,FW
wildflour,VBP
wipe,JJ
nenny,JJ
oh,FW
nennny,JJ
tented,VBD
tansgram,NN
nicks,NNS
pierce,NN
blowup,NN
watts,JJ
dollops,JJ
enver,RB
bolognaise,VBP
bird,VB
lorelle,NN
lsit,NN
lf,VBD
blue,VB
diminsion,NN
avid,RB
keeper,MD
caprese,JJ
touring,VBG
italy,CD
reallime,NN
foamy,VBZ
shebakia,JJ
arabic,NN
knoew,NN
fattening,JJ
cream,VBN
moistest,JJS
konnie,NN
incredibily,RB
brittle,NNS
needless,IN
troop,NN
filipino,NN
highschool,NN
heeded,VBD
calgon,NN
breathing,VBG
autumn,VB
axe,RB
suffers,NNS
hemisphere,JJ
demanding,VBG
respectable,JJ
characterize,VB
flocked,VBD
kaaswinkle,NN
fortina,VBZ
promply,NN
slow,NN
hesitation,VB
police,NN
bechamel,VBD
sunglasses,NNS
v,JJ
tb,JJ
godfather,RB
gringo,VB
meltedcountry,NN
nana,RB
kg,VBP
zip,CD
cakeier,NN
potts,NN
captivated,VBN
definairly,RB
panache,NN
beauiful,NN
infuser,NNS
phew,RB
races,NNS
front,VBP
crashing,VBG
hearted,VBD
spades,VBZ
diamonds,NNS
koala,VBP
procini,NN
likeness,JJ
multiply,VB
flavour,VB
barbeque,RB
sandi,VBP
stalk,JJ
barley,VBN
sample,RB
tbls,RB
fish,VBP
nakano,JJ
kikkomen,NNS
sinsai,VBP
cannelloni,NNS
intensify,VBP
moral,JJ
trained,JJ
sloow,NN
sill,NN
stinking,VBG
tire,VBZ
whoknew,RB
sharply,RB
secret,RB
nope,JJ
yep,NNS
third,NN
rollatini,NN
material,JJ
amarillo,NNS
truckstop,JJ
armadillo,RB
armadillo,JJ
preschool,NN
braeburns,VBZ
valasic,VBP
risky,JJ
lemons,VBZ
toolie,VBP
resembles,VBZ
chimichurri,NN
mucking,VBG
zyliss,JJ
input,JJ
nutmegto,JJ
menel,NN
lish,JJ
profit,NN
fund,NN
raiser,NN
eyeing,VBG
orginal,JJ
kirstin,NN
speculoos,JJ
mocktail,NN
garnishment,NN
performed,VBD
counter,RB
appearance,VB
intentional,JJ
topnotch,NN
coriander,VBP
totaly,VBP
ed,JJ
rainy,VBP
disaray,NN
reconstruction,NN
yipppeee,RB
catch,VBP
dislikes,JJ
velouria,NNS
pretzel,JJ
windowpanes,NNS
bargain,VBP
unsulfured,JJ
enhancement,NN
imperials,NNS
raisin,VBP
disclaimer,NN
lover,JJ
prefered,JJ
endangering,VBG
reviwers,NNS
blasts,NNS
mother,PRP
soooo,NNS
decease,JJ
thinkg,NN
cashews,VBZ
whole,VBD
tone,JJ
diverse,JJ
closer,VB
wanting,JJ
malay,NN
chilaquiles,NNS
saurbraten,NN
span,VBD
luckily,JJ
battery,NN
mom,VBN
ore,IN
ida,JJ
amy,VBP
bisuits,NNS
naan,NNS
tougher,RB
atsa,NN
moreish,JJ
candles,NNS
ambiance,RB
problemo,NN
souper,JJ
dribbled,VBD
seconf,NN
absolute,VB
knocks,NNS
wednesday,NN
grades,NNS
tinted,JJ
ziplocs,CD
laces,NNS
sorrel,JJ
marsha,NNS
overnite,VBN
usuccessful,JJ
reproducing,VBG
pops,VBZ
plan,JJ
rance,NN
wildflour,JJ
freezxe,VBP
acloholic,JJ
workshop,VBP
squishier,JJR
necessity,VB
forkful,VBP
spaqhetti,NNS
presenatation,NN
housekeeping,NN
pintos,IN
pappers,NNS
tortellini,IN
omit,VBD
contentment,NN
mollie,RB
katzen,VBD
vocabulary,JJ
syllable,JJ
bernard,IN
clayton,NN
soggy,VBD
persevered,JJ
correcting,VBG
knead,VBN
portugese,JJ
alter,RB
impaired,JJ
bowl,CC
swapping,VBG
dense,RB
sugary,NN
heroic,NN
sory,NN
leezah,NN
messier,RBR
habanero,CD
picante,NNS
fird,NN
absoultely,RB
lttle,NN
yumbo,JJ
filing,VBG
shotglass,JJ
recreate,VB
remembers,NNS
singled,VBD
famly,RB
spear,VBP
teeny,JJ
washed,VB
favs,NN
choices,VBZ
proclaimed,JJ
finest,NN
vagueness,NN
munster,RBR
duration,NN
lumps,RB
unchilled,JJ
fluff,NN
arranged,VBD
curling,VBG
meringue,VBP
piped,VBD
ozman,VBP
existance,NN
tolerate,JJ
duper,NN
otoh,VB
probaby,VB
grab,JJ
leery,JJ
arrival,RB
instances,NNS
saw,NNS
matbusha,JJ
keeprs,NN
probe,NN
seve,JJ
whizzed,VBN
ragu,JJ
parmesan,VBD
overcome,JJ
tisme,NN
consisted,VBD
jan,RB
macaronis,NN
kellfinder,VBP
sumac,NNS
adition,NN
wizzed,VBN
shellbelle,VBP
extract,IN
lap,JJ
spouse,NN
marital,JJ
strife,NN
revel,NN
popcorny,NN
bliss,NN
scollops,NNS
bil,JJ
ti,JJ
anyway,RP
ljs,NN
gracious,JJ
sofrito,JJ
consisted,JJ
deglaze,RB
hushpuppy,JJ
banks,NNS
suggesterd,RB
veryfresh,JJ
koala,VB
evelyn,NNS
coughs,NNS
croup,VBP
croup,NN
syrups,NN
froms,NNS
deanne,NN
deals,NNS
snappiness,JJ
tyson,VBP
follewed,VBN
mascapone,NN
jalapeno,RB
fasting,JJ
yom,VB
kippur,JJ
cappuccino,VBP
patience,NNS
resilient,JJ
led,VBD
banged,VBD
shamrock,NN
disagree,JJ
belong,NN
inlnd,JJ
epicurious,JJ
miniutes,NNS
mydesigirl,VB
ingenuity,NN
spurge,JJ
preheating,VBG
spillover,NN
mydesigirl,NN
hogan,NN
worcestshire,NN
tblsps,JJ
amp,VBP
amp,JJ
least,RB
idiosyncrasy,JJ
dillweed,VBP
pattikay,NN
corander,VB
paramount,VBP
distilled,VBD
buttermilk,VBD
emjoyed,JJ
til,VB
breakfast,RBS
red,NN
pulse,NN
piglet,NN
yo,JJ
milled,VBN
liquidy,VB
horrific,JJ
abhor,NN
sushiman,VBP
munched,VBD
acts,VBZ
majoram,NN
scallion,VBP
fluffiest,JJS
artisian,JJ
po,VBP
sherrybeth,NN
aldi,IN
legally,RB
resubmit,NN
milkey,JJ
twix,NN
introduce,JJ
mingling,VBG
livening,VBG
yom,NN
kippur,VB
tamari,NNS
spoonfull,NN
sauerkraut,NNS
watered,VBN
confetti,NN
selfishly,JJ
wildflour,NN
notably,RB
ingrigued,VBN
litre,JJ
shone,NN
lime,CC
crusts,VBZ
rosh,NNS
hashana,JJ
rosh,JJ
shana,JJ
tova,NNS
happiness,NN
bunlady,JJ
clair,NN
inn,NNS
ozs,JJ
tbsps,VBP
thay,RB
bon,IN
appetit,CD
squishy,NNS
oct,NNS
prewashed,NNS
shrinks,NNS
annacia,VBP
shed,VBN
thses,NNS
dug,NNS
absolutley,NN
buorbon,NN
jewellies,NNS
moly,NN
schmeered,JJ
saltines,VBZ
chime,NN
ina,NN
garten,NN
library,JJ
ha,VBP
lean,VBP
uo,JJ
marie,VBD
lvoe,JJ
sukkot,NN
pamper,NN
alfredo,RP
dad,RP
sometmes,NNS
parmesan,VBZ
grigio,NN
poblano,JJ
arizona,VBD
campbell,RB
southwester,NN
cremes,NNS
karo,VBP
adopt,NN
wedge,JJ
spotted,VBN
gouda,VBP
lawrys,JJ
sleeting,VBG
voila,JJ
forgotten,NNS
mother,VBD
moans,VBZ
ecstasy,JJ
website,IN
gloop,JJ
panna,NN
cotta,NN
cotta,VBZ
eat,RBR
coulis,NNS
aparagus,NN
comung,VBP
accompianied,VBD
lynda,NN
munnsville,NN
ny,FW
puched,JJ
fiery,JJ
doris,NN
seasonals,NNS
lindsey,NN
peesy,NN
nozzles,NNS
stick,VBN
concentration,NN
span,VBZ
manzanillo,JJ
wimpy,VB
flopped,VBN
pleases,NNS
cayennes,NNS
grams,RB
experimental,JJ
dianne,JJ
brighter,NN
bumper,NN
wash,VB
seewt,NN
waffle,VBP
mmmmmm,VBP
liz,NN
advises,VBZ
ref,NNS
maitenance,NN
faill,RB
wonsderful,JJ
gloomy,JJ
closest,VB
wished,NNS
cece,VBP
disappeared,NNS
eaasy,NNS
tender,RBR
congealed,VBN
congeal,NN
thx,VBP
gell,NN
pastaschio,NN
hold,RB
adda,VBP
ooomph,JJ
whicle,VBP
outages,NNS
enoyed,VBN
sediment,NN
rivaled,VBD
fatty,VBP
techina,NN
safety,NN
soda,VBP
ropes,VBZ
sandwhich,NNS
glop,VB
tingling,VBG
permutations,NNS
wht,NNS
thuis,NNS
blind,IN
fefore,VBP
purchases,NNS
snd,VBP
pancetta,NN
foaming,NN
qts,JJ
fingerfood,NN
bellisimo,VBP
et,JJ
delizioso,JJ
deterred,VB
dawnie,VB
lookng,NN
muchies,NNS
love,VBN
emotions,NNS
whiff,JJ
nostalgia,NN
priceless,NN
trifle,NNS
redneck,JJ
gelatinous,JJ
texturally,RB
biased,VBN
wasy,NNS
becaused,VBD
aggiezoey,RB
missouri,NNS
curled,VBN
warms,JJ
standing,NN
dispelled,VBD
cheesy,VB
pant,NN
halve,VBD
yay,VBZ
daazs,NN
drippy,JJ
rerun,VBN
ala,JJ
bayou,NN
carla,JJ
unbelieveable,JJ
cloth,NN
constand,NN
overheat,VB
ued,JJ
mille,JJ
walnuts,RB
saucepan,NNS
meats,VBZ
flavors,VB
mmmmmmmmm,NN
amato,JJ
understand,RB
robust,VBP
c,VBZ
overlap,RB
putzy,JJ
pickiest,NN
bcz,NN
amts,IN
resemblance,NN
complet,NN
makem,NN
clay,NN
tho,IN
reviewed,JJ
nosh,JJ
courtyard,NN
wipe,VB
jeez,VBP
appetizer,RP
triscuit,NN
stroganof,NN
dunk,JJ
jumbo,VBP
culinaryqueen,VBP
moderation,NN
charbear,VBP
aroma,VBD
angelhair,NN
raman,NN
voting,VBG
wetness,NN
starters,NNS
shipment,JJ
back,NN
refridgerated,VBD
bippy,JJ
booyah,NN
chipotle,VBP
rebel,NN
tofu,CD
curving,VBG
birdie,NN
arriving,VBG
smoker,JJR
jar,RB
neccessity,RB
doctor,VB
pump,VB
quotient,JJ
wouldnt,NN
favortie,NN
lasagne,NNS
carniverous,JJ
erika,VBP
canvass,NN
cocunut,NN
granny,FW
glosettes,NNS
goobers,NNS
depressions,NNS
pb,RB
crappy,JJ
throw,RP
expedition,NN
chorizo,VBN
gravy,CD
reveal,NN
literally,JJ
exponentially,RB
looseness,NN
luvvv,JJ
nw,JJ
meant,VB
serviing,VBG
huh,VBP
heifer,NN
mixer,RBR
sunbeam,JJ
tilapia,VBP
grading,VBG
appeal,RB
smuggle,JJ
insinuating,VBG
cropped,VBD
wildfour,NN
request,JJ
chili,VBN
imho,VB
spy,JJ
ferreted,VBD
marathon,NNP
hero,NN
unwise,VBP
enterprising,VBG
accepted,VBD
portioned,VBN
continually,RB
queso,NNS
wholegrain,RB
glazes,RB
teamwork,NN
festive,VBP
uhmm,NN
bizaar,NN
bizaar,IN
riced,VBN
aprilshowers,NNS
eyeballs,NNS
endless,RBR
grind,VBZ
thigns,VBP
upsdie,JJ
yan,NN
glutinous,JJ
mochi,NNS
depite,JJ
littkle,JJ
walnust,NN
dynamite,RB
crabs,NNS
scoop,RB
manageable,JJ
salisbury,NN
sixths,NNS
piece,VBZ
petite,NN
tricking,NN
glued,VBD
potsie,VBP
jillion,NN
cross,NNS
fauve,JJ
tailgate,NN
giveaways,NNS
super,NNS
zapped,NNS
phyllo,VBD
gala,NNS
cider,JJ
nutrition,JJ
scary,JJ
bakery,CD
charges,NNS
mam,NN
eddie,VBD
raved,NNS
convienent,JJ
snug,JJ
snugged,VBD
redneck,VB
goi,NN
cuon,NN
watchin,JJ
marrow,VBD
marrow,NN
highlighted,VBD
attached,VBN
produce,JJ
peppper,NN
gravitate,NN
pureed,FW
fridge,RP
nod,NN
porterhouse,NN
flash,VBP
labeled,JJ
stuffin,NN
tsp,VBD
door,RP
currant,VBP
andt,JJ
dough,VB
fields,NN
clones,NNS
dosas,NN
novel,RB
cooktime,NN
lyrical,JJ
poach,VBP
piaching,VBG
hidee,NN
wallop,JJ
oohed,VBD
aahed,VBN
whammy,NN
rotel,NNS
quoted,VBN
spike,JJ
brownish,NN
cashew,JJ
overdo,JJ
salvador,NN
aussie,VBP
blind,NNS
folder,JJ
near,JJ
definte,JJ
drilled,VBD
strung,NN
chippewa,JJ
plank,JJ
highway,NN
nas,IN
ojibwe,NN
tribe,NN
walleye,NN
ps,VBP
river,RB
pear,IN
tude,NN
confusion,JJ
ja,VB
dodge,NN
spatter,NN
beginner,VBP
onhand,NN
scored,JJ
reames,NNS
anchovies,VB
lori,NNS
cheesehead,NN
simplicity,VBP
rabe,NNS
notebook,RB
tomatillos,RB
debearded,VBN
vacuumed,VBN
hubby,PRP$
stromboli,NNS
zingy,IN
tagliatelle,NN
strips,JJ
piripiri,NN
crisped,VB
tenderdloin,JJ
familys,JJ
chipoltle,NNS
meat,RBR
bluegill,NN
handfuls,NNS
bluegill,JJ
ymmed,VBD
puff,VBP
mircowave,VBP
eggwash,NN
sublime,NNS
grabbed,JJ
go,RBR
hitter,NN
mrsrexy,NN
cobbettes,VBZ
rasher,JJ
thomas,NN
keller,NN
bluemoon,JJ
huey,NN
artisinal,JJ
baggies,NNS
ha,JJ
otis,RP
spunkmeyer,JJ
attractive,NN
subsituted,JJ
broc,VBP
caul,JJ
stirfry,JJ
bid,NN
polenta,VBZ
reflect,VB
cam,NN
eout,IN
alonds,NNS
hooray,VBP
hrutka,NN
variety,JJ
clutziness,NN
