attraction_name,review stars,review text
National Museum of Singapore,4,There's Doraemon displays now!! So cute!!
National Museum of Singapore,5,Good stuff.
National Museum of Singapore,5,"We loved this interactive and informative museum. The history of Singapore was presented sensitively and clearly which could be appreciated by all ages.
Particularly liked the film area which was in the style of a drive through cinema, where you catches old historical clips from a car.
Great must do experience in Singapore."
National Museum of Singapore,4,Love to travel back in time. Anyone would like to share a time machine and explore the old Singapura?
National Museum of Singapore,5,I had to witness Eddie Moses vomitting at the end of the WW2 exhibit.
National Museum of Singapore,4,Well exibited. It will take about a half day.
National Museum of Singapore,5,A great place to understand the history of Singapore.
National Museum of Singapore,2,Only wished the doraemon was an exhibition rather than sticking them ard as displays....makes no sense
National Museum of Singapore,5,"Amazing place,  learnt a lot. Wonderful exhibits with enough detail - not too much to be boring either. The rotunda was amazing! Highly recommend"
National Museum of Singapore,5,"Brilliant museum! The Level 1 exposition gives a great explanation of Singapore creation, mixed culture and key historical facts. Level 2 is also a nice focus on Singaporean lifestyle during key historical events."
National Museum of Singapore,4,"The Doraemon exhibition isn't much (I'd recommend if you have children), but the museum is still worth the visit :)"
National Museum of Singapore,5,Beautiful..
National Museum of Singapore,5,If you want to get to know how Singapore develop the city plan. This is the place. Even resting from heat is good too. Free Entry. Close on Sunday (if I'm not mistaken)
National Museum of Singapore,5,Great place to know about the history of Singapore.
National Museum of Singapore,5,Excellent
National Museum of Singapore,5,Excellent ambience and interesting exhibits Perfect for families on a weekend
National Museum of Singapore,5,Very nice building and a great collection of The History of Singapore.
National Museum of Singapore,5,Worth every minute we spent there soaking in the rich history of Singapore.
National Museum of Singapore,5,Night festival was really cool.
National Museum of Singapore,5,The museum is small but well-maintained. Highly recommended for people who want to gain a better understanding of the country.
National Museum of Singapore,5,"Amazing. They had a huge (3 levels) room with projections of nature at walls and ceiling. And calming ""esoteric"" music. My kids and I layed on the ground and listened and watched for 30 minutes.
Cool
The rest was great too, but workers unions for older kids 🤣"
National Museum of Singapore,5,I really enjoyed this museum.  It covered a lot of topics on Singapore's history.  I particularly found the women's history and the industrialization exhibits interesting.  Definitely worth a visit.
National Museum of Singapore,5,"Very tastefully presented with interesting information from the dawn of Singapore till it's present state. It has a thorough depiction of Singapore's trade and union history, as well as a beautifully crafted exhibit called  'Rotunda of glass'. Would recommend for anyone trying to learn more about Singapore culture and history, as well as the government's focus on the future."
